Date,LV_BULL,HV_BULL,HV_BEAR,LV_BEAR
2010-04-01,0.9999996489878574,1.2130498886442192e-07,7.938526627282584e-13,2.2970601105172115e-07
2010-04-05,0.9999999342198883,1.6355807775534316e-08,1.6814576138100542e-13,4.942434624857668e-08
2010-04-06,0.9999999163610517,2.3429699185239693e-09,1.2110787745233935e-15,8.129575021188158e-08
2010-04-07,0.9999988599790545,1.8608537617185863e-10,1.2325976141663712e-14,1.1398345808669746e-06
2010-04-08,0.9999997284331044,3.6567124854067767e-08,5.531279909951168e-13,2.349993055002939e-07
2010-04-09,0.9999998663461245,1.9300754266257276e-08,1.1663118719531305e-13,1.1435342635252974e-07
2010-04-12,0.9999998032526685,5.741061141461743e-09,2.930400981991601e-14,1.9100581399361332e-07
2010-04-13,0.9999996966844724,6.372984559801274e-09,2.225388566708058e-13,2.9694208925702597e-07
2010-04-14,0.999999847593256,4.787744424956123e-08,1.1340520117020617e-12,1.0452850677513807e-07
2010-04-15,0.9999988601309399,1.1077593943579593e-08,4.178863801134013e-15,1.1287910768623167e-06
2010-04-16,0.999439458048852,1.120758089789518e-10,1.4662369146599334e-12,0.0005605418374679188
2010-04-19,0.9999028010317773,5.872939732400415e-05,4.8725801849429126e-09,3.846469851610258e-05
2010-04-20,0.9999732173085738,2.536290256792637e-05,1.0307633834259249e-10,1.4196853949922984e-06
2010-04-21,0.9999931924771563,1.6326183905959235e-06,1.1349925798202526e-11,5.174893215605722e-06
2010-04-22,0.9999897817346227,2.1316847244097525e-06,1.6995425451924617e-10,8.086410378163318e-06
2010-04-23,0.9998118685381941,6.2685401483439925e-06,2.0880761078720295e-10,0.00018186271257134639
2010-04-26,0.9655766998095647,6.497504557176237e-06,3.088583419348605e-11,0.034416802655300685
2010-04-27,1.8696289127200885e-05,9.114713128921142e-11,4.825547215413011e-08,0.9999812553643691
2010-04-28,3.2028104827552266e-06,0.13317123207701614,9.313500589524344e-05,0.8667324301069359
2010-04-29,3.088654654724358e-05,0.6477270219023779,1.6072308603710584e-05,0.35222601924225955
2010-04-30,3.52468471946542e-07,0.003445076773652505,3.7560730972590555e-05,0.9965170100264761
2010-05-03,9.59565987491451e-07,0.47217682534224603,0.003554131967121536,0.5242680831245414
2010-05-04,7.988377721879501e-11,1.0353503029206748e-06,0.008540911513207818,0.991458053056766
2010-05-05,3.39657275803163e-14,2.6016854233698422e-08,0.18022703072406673,0.8197729432586863
2010-05-06,4.491706655740466e-28,5.150740859527009e-22,0.9969442487464861,0.0030557512536721
2010-05-07,1.3117366766680833e-34,1.1965649718740256e-26,0.9999971400388828,2.8599607586848773e-06
2010-05-10,5.695018266077877e-37,3.0038562382701343e-15,1.0,2.360681489767136e-13
2010-05-11,2.889947280079196e-39,2.4181108262513994e-16,1.0,3.0040944433317736e-15
2010-05-12,4.047534948444021e-38,1.0513696570521817e-14,1.0,2.4034535300214453e-16
2010-05-13,1.1948244412133487e-37,4.639563856383899e-15,1.0,1.0513387590368955e-14
2010-05-14,5.70756996020101e-41,7.33515402491076e-19,1.0,4.639598592373397e-15
2010-05-17,3.9308775426627294e-43,1.321255390542404e-16,1.0,7.428401522178347e-19
2010-05-18,1.0789360368556734e-42,2.7012104946920955e-19,1.0,1.321255411016539e-16
2010-05-19,5.00335616648919e-50,1.0089405117876462e-23,1.0,2.704337849998534e-19
2010-05-20,2.7234623577924965e-65,4.61508460647066e-39,1.0,1.0089388550436197e-23
2010-05-21,5.31860437664059e-68,6.981771405016486e-25,1.0,9.517273417257741e-33
2010-05-24,5.341318551112886e-59,3.521057622178477e-26,1.0,6.981771020531015e-25
2010-05-25,8.804416347533394e-57,5.33992620308538e-22,1.0,3.521058053373004e-26
2010-05-26,3.341173668343804e-58,8.091025205170392e-28,1.0,5.33992618996761e-22
2010-05-27,1.1278485710356813e-61,4.6629022025957195e-25,1.0,8.072510572048949e-28
2010-05-28,1.827037914273593e-58,2.882570732787775e-23,1.0,4.662890444337455e-25
2010-06-01,5.599733647068752e-62,2.3343126980122083e-29,1.0,2.8825700618074636e-23
2010-06-02,1.9772453584908947e-66,2.782155914055999e-27,1.0,2.331612130468652e-29
2010-06-03,5.378083513108323e-63,1.534480067997355e-25,1.0,2.7806399213083728e-27
2010-06-04,1.7731457611804842e-67,2.3469772592271252e-33,1.0,1.53446080305945e-25
2010-06-07,1.567989528494151e-70,1.0069342577582587e-28,1.0,2.347071411796916e-33
2010-06-08,5.39538175288452e-55,4.855822543231839e-18,1.0,1.0069339032378728e-28
2010-06-09,1.2155161377153667e-49,2.083347267442776e-23,1.0,4.855822542317656e-18
2010-06-10,1.2911273281572163e-54,3.6455331418776426e-23,1.0,2.0833193331319995e-23
2010-06-11,1.024446405002155e-52,5.7745100676527275e-21,1.0,3.645502824349915e-23
2010-06-14,2.274216521280755e-54,1.4404030867339417e-24,1.0,5.774509666040995e-21
2010-06-15,1.6600589360642994e-57,2.227426975889075e-25,1.0,1.437066365154761e-24
2010-06-16,8.03005021791388e-57,9.482881285260044e-23,1.0,2.2274085026211436e-25
2010-06-17,2.0252841418045604e-49,1.2412964455362352e-17,1.0,9.44327006926664e-23
2010-06-18,7.155296776132552e-39,1.0852564538451575e-13,1.0,1.2403119144604666e-17
2010-06-21,3.156940231341792e-34,4.1937630547007093e-13,0.9999999999990905,1.0845842404635075e-13
2010-06-22,1.250811405610668e-36,1.0236712752158294e-16,1.0,4.193788115202758e-13
2010-06-23,2.3478164557115705e-40,1.7934810900507405e-16,1.0,1.0740288006413918e-16
2010-06-24,4.387582799001997e-41,2.1534724491366517e-18,1.0,1.793484115106e-16
2010-06-25,2.683307801846886e-36,6.822063709541697e-12,0.999999999992724,2.255980935780938e-18
2010-06-28,1.766844095625303e-31,1.0487722592394899e-13,0.999999999992724,6.822058249270231e-12
2010-06-29,1.936963069053241e-40,1.1095319158358329e-23,1.0,1.0493824017650279e-13
2010-06-30,1.7642454776236179e-41,4.100948294119035e-19,1.0,2.390940850370104e-17
2010-07-01,4.295215132600687e-37,9.526236837765218e-14,1.0,4.345797036689684e-19
2010-07-02,2.3170490219619934e-27,8.965981169078061e-11,0.99999999990996,9.526192198777287e-14
2010-07-06,1.4658187700540313e-26,5.7663084362025795e-12,0.9999999999045031,8.967366919723434e-11
2010-07-07,4.658624644729282e-29,6.698206772008202e-13,0.9999999999936335,5.73944229527193e-12
2010-07-08,3.078964816177258e-29,1.7212789266812927e-10,0.9999999998281055,2.1819079001145562e-13
2010-07-09,1.567507359252879e-23,5.343966008569622e-08,0.9999999465489978,1.1404120360066988e-11
2010-07-12,1.1570708524345048e-22,6.12619492621194e-07,0.9999993802695928,7.11078776781286e-09
2010-07-13,3.746321294833578e-22,1.5784130223391097e-06,0.9999984211257201,4.609521985775915e-10
2010-07-14,2.44491606494241e-18,4.76524551011431e-05,0.9999523390295939,8.514981132065944e-09
2010-07-15,3.6614255614341626e-15,7.718562995584595e-05,0.9999207929715471,2.0213982071205813e-06
2010-07-16,1.282195704064676e-20,2.3638162335070255e-11,0.9999225996449743,7.740033170767959e-05
2010-07-19,3.534642074444569e-23,6.81937559156595e-09,0.9999988773376507,1.1158426765986397e-06
2010-07-20,5.365534758118844e-22,3.9424516670655514e-07,0.9999996032575714,2.497565467877284e-09
2010-07-21,1.86840354829615e-24,1.1591190654746236e-11,0.9999996056722789,3.9431591160848003e-07
2010-07-22,5.060641079689556e-29,3.6629532102925284e-09,0.9999999963310984,6.233402922098352e-12
2010-07-23,4.830808190522109e-28,2.644272031186387e-07,0.9999997355535365,1.955366768940387e-11
2010-07-26,2.4478927157473895e-26,1.0078819701350107e-05,0.9999899211705688,9.356107114713426e-12
2010-07-27,6.318997724819244e-22,0.0013807494671872118,0.9986192497376075,7.948798195053658e-10
2010-07-28,2.465643429679747e-14,0.04080527557998008,0.9591803985217348,1.4325898542956973e-05
2010-07-29,1.1310434646057647e-12,0.08015915676018315,0.9180395493503051,0.0018012938885541333
2010-07-30,3.433852680265648e-15,0.17265870517276252,0.8256421148842121,0.0016991799431647755
2010-08-02,9.719407274084533e-16,0.2846869383579687,0.7153078613462839,5.2002961150513425e-06
2010-08-03,1.8057767426720566e-15,0.5806321326822643,0.41913076451692904,0.0002371028007598767
2010-08-04,3.846497430845761e-12,0.962942224279599,0.03696672224177276,9.105347454358217e-05
2010-08-05,2.6366846051981596e-10,0.9941412469653581,0.00441765615235606,0.0014410966187296602
2010-08-06,6.494060410747983e-10,0.9844865183770211,0.0012103660628120093,0.014303114910790227
2010-08-09,6.210630827452363e-09,0.9846492766365611,0.00039782539648800186,0.014952891756056788
2010-08-10,1.214958096609829e-07,0.5250549462330131,0.0003757079908264875,0.4745692242799934
2010-08-11,3.647518648754711e-15,9.725824053005296e-09,0.001633400975135972,0.9983665892991376
2010-08-12,1.2740911817715334e-15,4.831472058720771e-07,0.0029923450760265184,0.9970071717763475
2010-08-13,6.435758401516221e-12,1.4133036497191356e-05,0.0032120143725103845,0.9967738525844594
2010-08-16,1.0005108863252325e-11,0.010998212077171677,0.003811642439859422,0.9851901454727433
2010-08-17,6.66053510661935e-10,0.9007986646648078,0.0005335547528029208,0.09866777991611476
2010-08-18,1.5503803010543312e-07,0.8821358242824856,2.3599085093431588e-08,0.1178639970806167
2010-08-19,2.1382379908541817e-08,0.0001949364036928975,1.97718432802072e-08,0.9998050224424972
2010-08-20,2.7542060806257324e-09,0.0003512051420992632,1.2978950558243172e-07,0.9996486623138029
2010-08-23,1.0066086895242052e-08,0.0004309163095198211,3.32794464941166e-07,0.9995687408295004
2010-08-24,2.187335021192932e-11,1.833872864786082e-07,5.218135095358039e-06,0.9999945984555234
2010-08-25,4.805109940417772e-09,0.0016507264360491613,7.700423715292165e-05,0.9982722645219714
2010-08-26,4.6116746379547913e-10,0.0024435525318461425,0.0005677947564814511,0.9969886522504084
2010-08-27,1.3676749973003872e-08,0.5945110229572009,0.004836172042594111,0.40065279132353554
2010-08-30,3.887914377494588e-07,0.0038239210470939838,0.0061512947611949914,0.9900243954001577
2010-08-31,1.6090170238014766e-11,0.0105215660935177,0.10148779421588588,0.8879906396747582
2010-09-01,1.5887072304849277e-16,0.04543018544434881,0.9543366607085214,0.00023315384677081468
2010-09-02,1.2473647349858571e-17,0.046830730989732526,0.9531680286051769,1.2404055392825085e-06
2010-09-03,1.1502948479584478e-16,0.05298056967327745,0.9470187233347536,7.069916382952121e-07
2010-09-07,3.1942191275499507e-16,0.36631227346963496,0.6336284001663995,5.932636417973486e-05
2010-09-08,5.029212999957578e-16,0.733167877150171,0.2668025351090464,2.958774067486778e-05
2010-09-09,4.41165810006956e-13,0.9773314341851665,0.02256629839326478,0.00010226742153271825
2010-09-10,2.074549286067733e-13,0.9976810184751259,0.002195124850890816,0.00012385667395870383
2010-09-13,3.205213002141654e-13,0.9994322821170185,0.0005311447925653954,3.6573090299597e-05
2010-09-14,1.047891885605157e-12,0.9996735772140176,5.9962507885704236e-05,0.0002664602768717216
2010-09-15,1.2441827406614888e-11,0.9997983688057535,4.261482291489467e-06,0.00019736969924959836
2010-09-16,4.916003199863674e-10,0.9987708021303058,3.878541911534809e-07,0.0012288095239358667
2010-09-17,2.168982286015479e-10,0.9788506480161616,3.8144449383814487e-07,0.02114897032272476
2010-09-20,4.4268211168028057e-10,0.999810001800436,3.8938528522773895e-06,0.00018610390413766208
2010-09-21,6.64768738953926e-08,0.985814850672309,2.0068076111230664e-07,0.014184882170214297
2010-09-22,3.2112532552024443e-06,0.6540921231876256,5.535924922290973e-07,0.34590411196687987
2010-09-23,4.821392026652948e-10,0.30831275864131424,6.796467996843648e-05,0.691619276196143
2010-09-24,1.0312965759101048e-10,0.9976067232047011,0.00017040430552559587,0.0022228723866414496
2010-09-27,1.5045502762921798e-09,0.9943453946404857,1.544510277795171e-05,0.005639158752146507
2010-09-28,1.431272788769117e-07,0.9966782262391948,7.563300267905309e-07,0.0033208743033280945
2010-09-29,1.4403191114450101e-06,0.9547212662890611,2.5901072765600296e-07,0.04527703438111441
2010-09-30,0.00033248741024456197,0.8304905681385379,1.9399229788230975e-06,0.16917500452841394
2010-10-01,0.000620710647852883,0.8480585244874481,3.1332158063412114e-06,0.15131763164911624
2010-10-04,3.4920143968701043e-06,0.46380082207871853,1.014423790677017e-05,0.5361855416689844
2010-10-05,3.9442887489978405e-07,0.996124498025634,8.844071547260029e-05,0.003786666830104396
2010-10-06,1.1797268506532467e-06,0.9987218797925947,1.988420729385631e-06,0.0012749520597524161
2010-10-07,4.230810110328636e-07,0.9958226246721604,1.2398201775306146e-07,0.004176828264451557
2010-10-08,4.250843942554472e-07,0.9992660308092798,1.6047178806632007e-07,0.000733383634782896
2010-10-11,9.222572352026134e-07,0.9980019167390483,3.802414142559988e-08,0.001997122979509019
2010-10-12,3.791172227009934e-07,0.9986890353824753,8.495262873273428e-08,0.001310500547870377
2010-10-13,2.7512609746017906e-06,0.9996357274279009,6.052918806324973e-08,0.00036146078169539616
2010-10-14,3.134454468222914e-05,0.9886985047138981,3.0214224703149565e-08,0.011270120527436955
2010-10-15,0.00021360393777468176,0.9928163529689286,5.198183150965117e-07,0.006969523274954038
2010-10-18,0.0020104280339307257,0.9684656833228185,5.988565195057091e-08,0.029523828757692997
2010-10-19,0.0016014309278460765,0.06953197102591555,8.467909894973044e-07,0.9288657512555059
2010-10-20,0.0028681166120163603,0.9477915965524083,4.0056683928427364e-05,0.04930023015192902
2010-10-21,0.07221258473059745,0.9232099723018379,1.376350763652796e-06,0.004576066617073148
2010-10-22,0.6162729509068087,0.3827250327925859,9.816276789316251e-08,0.0010019181379456441
2010-10-25,0.869017532396131,0.13079549329328805,1.0137438189488433e-08,0.00018696417292456228
2010-10-26,0.9735365623287241,0.0263612293285821,7.891664412494862e-10,0.00010220755347489071
2010-10-27,0.9977169021440366,0.002184587731998299,7.109819511019333e-10,9.850941290104559e-05
2010-10-28,0.9997063998414959,0.00026590505033007256,6.760033859106055e-10,2.7694432311574667e-05
2010-10-29,0.9999489651171828,3.892127998995981e-05,7.778425641099499e-11,1.2113525352741267e-05
2010-11-01,0.9999909309528596,3.638794172995782e-06,9.079405630630471e-12,5.430244003599396e-06
2010-11-02,0.999999532531656,3.5675791194318396e-07,9.86930314661247e-12,1.1070097143992567e-07
2010-11-03,0.9999994789096939,3.512791885994475e-08,1.3378029161449249e-11,4.85948611619477e-07
2010-11-04,0.9999965587944736,3.9192614249317913e-07,2.554442722884188e-09,3.046724883812258e-06
2010-11-05,0.9999961994444136,2.6307936898115403e-06,2.5368450949817933e-10,1.1695078948433577e-06
2010-11-08,0.9999901425993987,8.039384562380394e-07,1.0876943012382462e-11,9.053451478229113e-06
2010-11-09,0.9994166305529186,4.4093282352885766e-07,2.69386665057254e-10,0.0005829282449883715
2010-11-10,0.9969573637871582,0.00016188816810571832,3.4341671914198125e-09,0.0028807446109134706
2010-11-11,0.8972229111980655,5.942146714655221e-05,6.415254923379934e-12,0.10271766732873265
2010-11-12,0.049084659713840705,6.302220805758237e-07,1.7897444718834348e-09,0.9509147082740534
2010-11-15,0.012082861059557212,0.0007066580064022214,2.1766428537890732e-08,0.9872104591671684
2010-11-16,5.162981817092265e-06,8.240265194764383e-09,7.419070629589193e-07,0.9999940868712859
2010-11-17,1.1618019635252332e-05,0.003392942398583427,9.557030748395557e-05,0.9964998692746885
2010-11-18,0.0001242644483434153,0.9078195167215884,8.530501894983157e-05,0.09197091381079396
2010-11-19,0.0009568343830299916,0.9631955716894577,3.865455957950527e-06,0.03584372847183477
2010-11-22,0.003586647578026324,0.7893678007982522,6.913219197699745e-08,0.20704548249189608
2010-11-23,1.4643710585313645e-05,0.004189065835767169,2.7214273977101347e-06,0.995793569026329
2010-11-24,1.4255815796153805e-05,0.5270132769137658,6.4653787278376025e-06,0.4729660018912647
2010-11-26,4.325944356853954e-06,0.04421059087077377,9.691885437332633e-06,0.9557753912998506
2010-11-29,1.4612777438991049e-06,0.2016648281038839,3.451136567003675e-05,0.7982991992524744
2010-11-30,3.3516686531381494e-09,0.2046152011243893,0.00012005861430406848,0.7952647369091944
2010-12-01,3.225440669205944e-12,0.996775337334096,0.00033374674635283826,0.0028909159164926448
2010-12-02,1.2818513523583372e-12,0.999868596997046,9.696408719319506e-05,3.44389149031389e-05
2010-12-03,2.4318976593011533e-10,0.9998985188776699,5.0049193052802885e-06,9.647596000868134e-05
2010-12-06,1.65334285126402e-09,0.9994966394091781,1.3371729598889822e-07,0.0005032252204115888
2010-12-07,1.531574676351608e-09,0.9991120348835164,3.477005589925365e-08,0.000887928814854494
2010-12-08,1.367695645914398e-09,0.9994347154923331,4.7866995617250964e-08,0.0005652352730117623
2010-12-09,6.456489862204962e-10,0.9995553321870444,3.1016196582762474e-08,0.000444636150950208
2010-12-10,2.0278639191238298e-09,0.9997620600039284,2.6372443455137903e-08,0.0002379115960483171
2010-12-13,8.447951712191125e-08,0.9988708643611495,1.3182647009818114e-08,0.0011290379767931807
2010-12-14,1.5834462714052453e-06,0.9953405738613749,5.792519910410799e-08,0.00465778476672864
2010-12-15,1.0608990778480444e-05,0.9378165678260025,4.0463923040155446e-07,0.062172418544417234
2010-12-16,2.6925718505399916e-05,0.9880916656421236,2.43292181918271e-06,0.011878975717643361
2010-12-17,0.0004723556886905754,0.9309572800182808,1.1465543982281883e-06,0.06856921773894303
2010-12-20,0.0016781278904545777,0.9800609491300631,4.238877322553567e-06,0.0182566841021447
2010-12-21,0.012869304832555979,0.9859643526262419,5.228275468704437e-07,0.0011658197138772982
2010-12-22,0.30917408847569977,0.69025247723819,1.2313159348930918e-08,0.0005734219726557767
2010-12-23,0.8764237754709817,0.12294196578736963,1.2791650249529722e-09,0.0006342574626540603
2010-12-27,0.9950603638243386,0.0048954257012357345,8.839184883757596e-10,4.420959020318299e-05
2010-12-28,0.9997526770833728,0.00024378839010963033,2.7889837928562456e-11,3.5344981898758277e-06
2010-12-29,0.999993253646627,5.379821441283181e-06,3.6664716462106225e-14,1.366531942215578e-06
2010-12-30,0.9999997712220909,4.191557697988879e-09,5.993159279233062e-15,2.2458648783361893e-07
2010-12-31,0.9999999381461767,1.9276201568920295e-10,8.09845622342115e-15,6.166097889664377e-08
2011-01-03,0.9999999867332009,2.2907468231077426e-10,2.9590353938145437e-15,1.3037578942674301e-08
2011-01-04,0.99999995043254,3.8445650611524613e-11,1.0758600611401445e-15,4.95287026894468e-08
